source,source_record_id,source_reference,amount_minor,currency,event_time,transaction_type,status,payment_id,order_id,settlement_id,utr,fee_minor,tax_minor,adjustment_minor
bank,BANK-1201,UTR-82200,4848178,INR,2026-08-05T19:50:00Z,credit,credited,,,SETL_301,UTR82200,0,0,0
bank,BANK-1449,UTR-95004A,329012,INR,2026-08-23T17:08:00Z,credit,credited,,,SETL_549,UTR95004A,0,0,0
bank,BANK-1073,UTR-82072,227961,INR,2026-08-24T14:43:00Z,credit,credited,,,SETL_173,UTR82072,0,0,0
bank,BANK-1031,UTR-82030,85073,INR,2026-08-25T18:03:00Z,credit,credited,,,SETL_131,UTR82030,0,0,0
bank,BANK-1159,UTR-82158,74048,INR,2026-08-18T09:33:00Z,credit,credited,,,SETL_259,UTR82158,0,0,0
bank,BANK-1185,UTR-82184,788558,INR,2026-08-04T17:56:00Z,credit,credited,,,SETL_285,UTR82184,0,0,0
bank,BANK-1428,UTR-93012,3799306,INR,2026-08-19T19:22:00Z,credit,credited,,,SETL_528,UTR93012,0,0,0
bank,BANK-1027,UTR-82026,2922833,INR,2026-08-09T12:33:00Z,credit,credited,,,SETL_127,UTR82026,0,0,0
bank,BANK-1213,UTR-82212,712358,INR,2026-08-06T17:32:00Z,credit,credited,,,SETL_313,UTR82212,0,0,0
bank,BANK-1283,UTR-82282,774310,INR,2026-08-18T17:45:00Z,credit,credited,,,SETL_383,UTR82282,0,0,0
bank,BANK-1036,UTR-82035,509857,INR,2026-08-06T11:12:00Z,credit,credited,,,SETL_136,UTR82035,0,0,0
bank,BANK-1396,UTR-91005,156638,INR,2026-08-16T16:33:00Z,credit,credited,,,SETL_496,UTR91005,0,0,0
bank,BANK-1156,UTR-82155,68039,INR,2026-08-26T11:36:00Z,credit,credited,,,SETL_256,UTR82155,0,0,0
bank,BANK-1294,UTR-82293,927468,INR,2026-08-24T13:45:00Z,credit,credited,,,SETL_394,UTR82293,0,0,0
bank,BANK-1070,UTR-82069,143085,INR,2026-08-03T16:59:00Z,credit,credited,,,SETL_170,UTR82069,0,0,0
bank,BANK-1476,UTR-95017B,1500346,INR,2026-08-16T20:21:00Z,credit,credited,,,SETL_576,UTR95017B,0,0,0
bank,BANK-1233,UTR-82232,619745,INR,2026-08-14T19:52:00Z,credit,credited,,,SETL_333,UTR82232,0,0,0
bank,BANK-1026,UTR-82025,1327178,INR,2026-08-18T21:04:00Z,credit,credited,,,SETL_126,UTR82025,0,0,0
bank,BANK-1398,UTR-91007,3169999,INR,2026-08-09T08:17:00Z,credit,credited,,,SETL_498,UTR91007,0,0,0
bank,BANK-1322,NEFT85021,3655804,INR,2026-08-18T12:34:00Z,credit,credited,,,SETL_422,NEFT85021,0,0,0
bank,BANK-1343,NEFT85042,587411,INR,2026-08-13T10:29:00Z,credit,credited,,,SETL_443,NEFT85042,0,0,0
bank,BANK-1355,UTR-88004,10428,INR,2026-08-18T18:59:00Z,credit,credited,,,SETL_455,UTR88004,0,0,0
bank,BANK-1335,NEFT85034,4657138,INR,2026-08-25T18:01:00Z,credit,credited,,,SETL_435,NEFT85034,0,0,0
bank,BANK-1277,UTR-82276,140545,INR,2026-08-20T14:52:00Z,credit,credited,,,SETL_377,UTR82276,0,0,0
bank,BANK-1178,UTR-82177,2470623,INR,2026-08-08T09:58:00Z,credit,credited,,,SETL_278,UTR82177,0,0,0
bank,BANK-1338,NEFT85037,836009,INR,2026-08-07T21:43:00Z,credit,credited,,,SETL_438,NEFT85037,0,0,0
bank,BANK-1040,UTR-82039,37120,INR,2026-08-09T14:00:00Z,credit,credited,,,SETL_140,UTR82039,0,0,0
bank,BANK-1180,UTR-82179,611392,INR,2026-08-09T12:58:00Z,credit,credited,,,SETL_280,UTR82179,0,0,0
bank,BANK-1122,UTR-82121,11575,INR,2026-08-12T08:03:00Z,credit,credited,,,SETL_222,UTR82121,0,0,0
bank,BANK-1065,UTR-82064,54514,INR,2026-08-10T08:42:00Z,credit,credited,,,SETL_165,UTR82064,0,0,0
bank,BANK-1323,NEFT85022,965001,INR,2026-08-07T22:16:00Z,credit,credited,,,SETL_423,NEFT85022,0,0,0
bank,BANK-1032,UTR-82031,129802,INR,2026-08-06T16:15:00Z,credit,credited,,,SETL_132,UTR82031,0,0,0
bank,BANK-1403,UTR-91012,426920,INR,2026-08-15T15:34:00Z,credit,credited,,,SETL_503,UTR91012,0,0,0
bank,BANK-1371,UTR-88020,4077992,INR,2026-08-25T21:13:00Z,credit,credited,,,SETL_471,UTR88020,0,0,0
bank,BANK-1107,UTR-82106,615659,INR,2026-08-04T21:26:00Z,credit,credited,,,SETL_207,UTR82106,0,0,0
bank,BANK-1326,NEFT85025,2820745,INR,2026-08-11T21:39:00Z,credit,credited,,,SETL_426,NEFT85025,0,0,0
bank,BANK-1295,UTR-82294,652731,INR,2026-08-08T19:45:00Z,credit,credited,,,SETL_395,UTR82294,0,0,0
bank,BANK-1013,UTR-82012,4766172,INR,2026-08-26T16:14:00Z,credit,credited,,,SETL_113,UTR82012,0,0,0
bank,BANK-1006,UTR-82005,318085,INR,2026-08-06T09:24:00Z,credit,credited,,,SETL_106,UTR82005,0,0,0
bank,BANK-1409,UTR-91018,854859,INR,2026-08-08T19:50:00Z,credit,credited,,,SETL_509,UTR91018,0,0,0
bank,BANK-1168,UTR-82167,797054,INR,2026-08-22T10:14:00Z,credit,credited,,,SETL_268,UTR82167,0,0,0
bank,BANK-1443,UTR-95001A,33588,INR,2026-08-26T18:31:00Z,credit,credited,,,SETL_543,UTR95001A,0,0,0
bank,BANK-1290,UTR-82289,238617,INR,2026-08-16T13:41:00Z,credit,credited,,,SETL_390,UTR82289,0,0,0
bank,BANK-1025,UTR-82024,212173,INR,2026-08-12T11:03:00Z,credit,credited,,,SETL_125,UTR82024,0,0,0
bank,BANK-1131,UTR-82130,80407,INR,2026-08-17T15:44:00Z,credit,credited,,,SETL_231,UTR82130,0,0,0
bank,BANK-1471,UTR-95015A,47086,INR,2026-08-06T20:15:00Z,credit,credited,,,SETL_571,UTR95015A,0,0,0
bank,BANK-1307,NEFT85006,3927620,INR,2026-08-13T21:59:00Z,credit,credited,,,SETL_407,NEFT85006,0,0,0
bank,BANK-1188,UTR-82187,1937981,INR,2026-08-08T14:29:00Z,credit,credited,,,SETL_288,UTR82187,0,0,0
bank,BANK-1064,UTR-82063,137287,INR,2026-08-11T11:52:00Z,credit,credited,,,SETL_164,UTR82063,0,0,0
bank,BANK-1321,NEFT85020,37299,INR,2026-08-04T12:31:00Z,credit,credited,,,SETL_421,NEFT85020,0,0,0
bank,BANK-1259,UTR-82258,35321,INR,2026-08-12T08:41:00Z,credit,credited,,,SETL_359,UTR82258,0,0,0
bank,BANK-1012,UTR-82011,1677267,INR,2026-08-27T11:10:00Z,credit,credited,,,SETL_112,UTR82011,0,0,0
bank,BANK-1109,UTR-82108,3113119,INR,2026-08-12T17:51:00Z,credit,credited,,,SETL_209,UTR82108,0,0,0
bank,BANK-1488,UTR-95023B,21468,INR,2026-08-20T15:22:00Z,credit,credited,,,SETL_588,UTR95023B,0,0,0
bank,BANK-1369,UTR-88018,751573,INR,2026-08-15T17:14:00Z,credit,credited,,,SETL_469,UTR88018,0,0,0
bank,BANK-1117,UTR-82116,664302,INR,2026-08-17T19:35:00Z,credit,credited,,,SETL_217,UTR82116,0,0,0
bank,BANK-1356,UTR-88005,763682,INR,2026-08-14T12:41:00Z,credit,credited,,,SETL_456,UTR88005,0,0,0
bank,BANK-1447,UTR-95003A,1402161,INR,2026-08-15T20:55:00Z,credit,credited,,,SETL_547,UTR95003A,0,0,0
bank,BANK-1085,UTR-82084,859017,INR,2026-08-17T12:48:00Z,credit,credited,,,SETL_185,UTR82084,0,0,0
bank,BANK-1452,UTR-95005B,1378697,INR,2026-08-10T15:20:00Z,credit,credited,,,SETL_552,UTR95005B,0,0,0
bank,BANK-1391,UTR-91000,631313,INR,2026-08-12T12:03:00Z,credit,credited,,,SETL_491,UTR91000,0,0,0
bank,BANK-1354,UTR-88003,2329057,INR,2026-08-19T09:43:00Z,credit,credited,,,SETL_454,UTR88003,0,0,0
bank,BANK-1454,UTR-95006B,202148,INR,2026-08-27T19:40:00Z,credit,credited,,,SETL_554,UTR95006B,0,0,0
bank,BANK-1069,UTR-82068,3459019,INR,2026-08-06T14:57:00Z,credit,credited,,,SETL_169,UTR82068,0,0,0
bank,BANK-1314,NEFT85013,849336,INR,2026-08-15T10:48:00Z,credit,credited,,,SETL_414,NEFT85013,0,0,0
bank,BANK-1440,UTR-93024,372980,INR,2026-08-07T09:10:00Z,credit,credited,,,SETL_540,UTR93024,0,0,0
bank,BANK-1269,UTR-82268,211140,INR,2026-08-22T16:01:00Z,credit,credited,,,SETL_369,UTR82268,0,0,0
bank,BANK-1462,UTR-95010B,218618,INR,2026-08-26T09:52:00Z,credit,credited,,,SETL_562,UTR95010B,0,0,0
bank,BANK-1234,UTR-82233,202896,INR,2026-08-09T10:38:00Z,credit,credited,,,SETL_334,UTR82233,0,0,0
bank,BANK-1149,UTR-82148,111641,INR,2026-08-05T11:53:00Z,credit,credited,,,SETL_249,UTR82148,0,0,0
bank,BANK-1346,NEFT85045,2119021,INR,2026-08-12T11:19:00Z,credit,credited,,,SETL_446,NEFT85045,0,0,0
bank,BANK-1024,UTR-82023,4754061,INR,2026-08-04T17:20:00Z,credit,credited,,,SETL_124,UTR82023,0,0,0
bank,BANK-1034,UTR-82033,900958,INR,2026-08-10T09:06:00Z,credit,credited,,,SETL_134,UTR82033,0,0,0
bank,BANK-1086,UTR-82085,4112651,INR,2026-08-19T18:15:00Z,credit,credited,,,SETL_186,UTR82085,0,0,0
bank,BANK-1478,UTR-95018B,25942,INR,2026-08-12T11:32:00Z,credit,credited,,,SETL_578,UTR95018B,0,0,0
bank,BANK-1258,UTR-82257,885414,INR,2026-08-19T16:26:00Z,credit,credited,,,SETL_358,UTR82257,0,0,0
bank,BANK-1309,NEFT85008,83580,INR,2026-08-27T17:26:00Z,credit,credited,,,SETL_409,NEFT85008,0,0,0
bank,BANK-1457,UTR-95008A,865684,INR,2026-08-09T17:34:00Z,credit,credited,,,SETL_557,UTR95008A,0,0,0
bank,BANK-1316,NEFT85015,25445,INR,2026-08-07T09:03:00Z,credit,credited,,,SETL_416,NEFT85015,0,0,0
bank,BANK-1160,UTR-82159,837300,INR,2026-08-24T10:04:00Z,credit,credited,,,SETL_260,UTR82159,0,0,0
bank,BANK-1177,UTR-82176,4676127,INR,2026-08-24T08:19:00Z,credit,credited,,,SETL_277,UTR82176,0,0,0
bank,BANK-1116,UTR-82115,2632552,INR,2026-08-11T12:42:00Z,credit,credited,,,SETL_216,UTR82115,0,0,0
bank,BANK-1128,UTR-82127,487083,INR,2026-08-13T21:37:00Z,credit,credited,,,SETL_228,UTR82127,0,0,0
bank,BANK-1421,UTR-93005,483755,INR,2026-08-23T08:44:00Z,credit,credited,,,SETL_521,UTR93005,0,0,0
bank,BANK-1010,UTR-82009,19976,INR,2026-08-16T12:29:00Z,credit,credited,,,SETL_110,UTR82009,0,0,0
bank,BANK-1401,UTR-91010,48567,INR,2026-08-26T09:47:00Z,credit,credited,,,SETL_501,UTR91010,0,0,0
bank,BANK-1463,UTR-95011A,37276,INR,2026-08-23T12:15:00Z,credit,credited,,,SETL_563,UTR95011A,0,0,0
bank,BANK-1165,UTR-82164,267971,INR,2026-08-03T08:20:00Z,credit,credited,,,SETL_265,UTR82164,0,0,0
bank,BANK-1008,UTR-82007,225441,INR,2026-08-06T16:18:00Z,credit,credited,,,SETL_108,UTR82007,0,0,0
bank,BANK-1451,UTR-95005A,2068045,INR,2026-08-09T15:20:00Z,credit,credited,,,SETL_551,UTR95005A,0,0,0
bank,BANK-1341,NEFT85040,4150159,INR,2026-08-18T21:54:00Z,credit,credited,,,SETL_441,NEFT85040,0,0,0
bank,BANK-1395,UTR-91004,78608,INR,2026-08-12T21:45:00Z,credit,credited,,,SETL_495,UTR91004,0,0,0
bank,BANK-1020,UTR-82019,77480,INR,2026-08-25T19:07:00Z,credit,credited,,,SETL_120,UTR82019,0,0,0
bank,BANK-1394,UTR-91003,810542,INR,2026-08-07T12:24:00Z,credit,credited,,,SETL_494,UTR91003,0,0,0
bank,BANK-1197,UTR-82196,26401,INR,2026-08-06T18:55:00Z,credit,credited,,,SETL_297,UTR82196,0,0,0
bank,BANK-1245,UTR-82244,516151,INR,2026-08-25T17:03:00Z,credit,credited,,,SETL_345,UTR82244,0,0,0
bank,BANK-1313,NEFT85012,573149,INR,2026-08-22T10:20:00Z,credit,credited,,,SETL_413,NEFT85012,0,0,0
bank,BANK-1420,UTR-93004,4491129,INR,2026-08-04T09:25:00Z,credit,credited,,,SETL_520,UTR93004,0,0,0
bank,BANK-1220,UTR-82219,82405,INR,2026-08-07T10:48:00Z,credit,credited,,,SETL_320,UTR82219,0,0,0
bank,BANK-1223,UTR-82222,3755018,INR,2026-08-19T16:42:00Z,credit,credited,,,SETL_323,UTR82222,0,0,0
bank,BANK-1315,NEFT85014,57186,INR,2026-08-13T11:29:00Z,credit,credited,,,SETL_415,NEFT85014,0,0,0
bank,BANK-1067,UTR-82066,961406,INR,2026-08-04T09:56:00Z,credit,credited,,,SETL_167,UTR82066,0,0,0
bank,BANK-1406,UTR-91015,2044353,INR,2026-08-21T17:46:00Z,credit,credited,,,SETL_506,UTR91015,0,0,0
bank,BANK-1251,UTR-82250,316938,INR,2026-08-09T11:08:00Z,credit,credited,,,SETL_351,UTR82250,0,0,0
bank,BANK-1082,UTR-82081,1696713,INR,2026-08-19T15:03:00Z,credit,credited,,,SETL_182,UTR82081,0,0,0
bank,BANK-1296,UTR-82295,56028,INR,2026-08-09T20:08:00Z,credit,credited,,,SETL_396,UTR82295,0,0,0
bank,BANK-1087,UTR-82086,176971,INR,2026-08-11T12:21:00Z,credit,credited,,,SETL_187,UTR82086,0,0,0
bank,BANK-1108,UTR-82107,2459676,INR,2026-08-18T19:09:00Z,credit,credited,,,SETL_208,UTR82107,0,0,0
bank,BANK-1474,UTR-95016B,37570,INR,2026-08-24T17:02:00Z,credit,credited,,,SETL_574,UTR95016B,0,0,0
bank,BANK-1232,UTR-82231,53214,INR,2026-08-05T16:40:00Z,credit,credited,,,SETL_332,UTR82231,0,0,0
bank,BANK-1003,UTR-82002,13577,INR,2026-08-19T17:01:00Z,credit,credited,,,SETL_103,UTR82002,0,0,0
bank,BANK-1425,UTR-93009,79233,INR,2026-08-13T08:13:00Z,credit,credited,,,SETL_525,UTR93009,0,0,0
bank,BANK-1357,UTR-88006,21213,INR,2026-08-21T19:46:00Z,credit,credited,,,SETL_457,UTR88006,0,0,0
bank,BANK-1161,UTR-82160,3528847,INR,2026-08-16T18:05:00Z,credit,credited,,,SETL_261,UTR82160,0,0,0
bank,BANK-1091,UTR-82090,83440,INR,2026-08-15T12:48:00Z,credit,credited,,,SETL_191,UTR82090,0,0,0
bank,BANK-1324,NEFT85023,879699,INR,2026-08-04T14:03:00Z,credit,credited,,,SETL_424,NEFT85023,0,0,0
bank,BANK-1171,UTR-82170,532061,INR,2026-08-17T21:19:00Z,credit,credited,,,SETL_271,UTR82170,0,0,0
bank,BANK-1250,UTR-82249,2710385,INR,2026-08-15T08:23:00Z,credit,credited,,,SETL_350,UTR82249,0,0,0
bank,BANK-1042,UTR-82041,29576,INR,2026-08-04T17:47:00Z,credit,credited,,,SETL_142,UTR82041,0,0,0
bank,BANK-1385,UTR-88034,4815395,INR,2026-08-29T09:02:00Z,credit,credited,,,SETL_485,UTR88034,0,0,0
bank,BANK-1162,UTR-82161,643979,INR,2026-08-24T19:56:00Z,credit,credited,,,SETL_262,UTR82161,0,0,0
bank,BANK-1074,UTR-82073,680307,INR,2026-08-21T21:00:00Z,credit,credited,,,SETL_174,UTR82073,0,0,0
bank,BANK-1235,UTR-82234,1701870,INR,2026-08-19T15:48:00Z,credit,credited,,,SETL_335,UTR82234,0,0,0
bank,BANK-1292,UTR-82291,218208,INR,2026-08-26T15:13:00Z,credit,credited,,,SETL_392,UTR82291,0,0,0
bank,BANK-1210,UTR-82209,1371862,INR,2026-08-26T13:51:00Z,credit,credited,,,SETL_310,UTR82209,0,0,0
bank,BANK-1400,UTR-91009,669809,INR,2026-08-09T21:58:00Z,credit,credited,,,SETL_500,UTR91009,0,0,0
bank,BANK-1103,UTR-82102,1419100,INR,2026-08-04T22:19:00Z,credit,credited,,,SETL_203,UTR82102,0,0,0
bank,BANK-1071,UTR-82070,1262966,INR,2026-08-13T17:20:00Z,credit,credited,,,SETL_171,UTR82070,0,0,0
bank,BANK-1078,UTR-82077,21717,INR,2026-08-24T12:14:00Z,credit,credited,,,SETL_178,UTR82077,0,0,0
bank,BANK-1358,UTR-88007,32170,INR,2026-08-06T21:25:00Z,credit,credited,,,SETL_458,UTR88007,0,0,0
bank,BANK-1212,UTR-82211,4554101,INR,2026-08-27T14:55:00Z,credit,credited,,,SETL_312,UTR82211,0,0,0
bank,BANK-1431,UTR-93015,599956,INR,2026-08-15T14:11:00Z,credit,credited,,,SETL_531,UTR93015,0,0,0
bank,BANK-1272,UTR-82271,1154688,INR,2026-08-15T13:16:00Z,credit,credited,,,SETL_372,UTR82271,0,0,0
bank,BANK-1196,UTR-82195,1580683,INR,2026-08-03T12:54:00Z,credit,credited,,,SETL_296,UTR82195,0,0,0
bank,BANK-1062,UTR-82061,1710940,INR,2026-08-14T20:59:00Z,credit,credited,,,SETL_162,UTR82061,0,0,0
bank,BANK-1257,UTR-82256,925533,INR,2026-08-10T13:43:00Z,credit,credited,,,SETL_357,UTR82256,0,0,0
bank,BANK-1100,UTR-82099,93175,INR,2026-08-10T11:53:00Z,credit,credited,,,SETL_200,UTR82099,0,0,0
bank,BANK-1382,UTR-88031,93403,INR,2026-08-21T14:33:00Z,credit,credited,,,SETL_482,UTR88031,0,0,0
bank,BANK-1037,UTR-82036,556944,INR,2026-08-08T12:29:00Z,credit,credited,,,SETL_137,UTR82036,0,0,0
bank,BANK-1318,NEFT85017,2317354,INR,2026-08-26T13:12:00Z,credit,credited,,,SETL_418,NEFT85017,0,0,0
bank,BANK-1298,UTR-82297,185910,INR,2026-08-16T19:46:00Z,credit,credited,,,SETL_398,UTR82297,0,0,0
bank,BANK-1404,UTR-91013,2449259,INR,2026-08-18T15:06:00Z,credit,credited,,,SETL_504,UTR91013,0,0,0
bank,BANK-1325,NEFT85024,672845,INR,2026-08-20T12:04:00Z,credit,credited,,,SETL_425,NEFT85024,0,0,0
bank,BANK-1028,UTR-82027,4069451,INR,2026-08-26T11:45:00Z,credit,credited,,,SETL_128,UTR82027,0,0,0
bank,BANK-1241,UTR-82240,3317516,INR,2026-08-10T13:38:00Z,credit,credited,,,SETL_341,UTR82240,0,0,0
bank,BANK-1061,UTR-82060,89196,INR,2026-08-08T20:51:00Z,credit,credited,,,SETL_161,UTR82060,0,0,0
bank,BANK-1238,UTR-82237,2417715,INR,2026-08-06T12:29:00Z,credit,credited,,,SETL_338,UTR82237,0,0,0
bank,BANK-1384,UTR-88033,77841,INR,2026-08-11T15:22:00Z,credit,credited,,,SETL_484,UTR88033,0,0,0
bank,BANK-1458,UTR-95008B,577124,INR,2026-08-10T17:34:00Z,credit,credited,,,SETL_558,UTR95008B,0,0,0
bank,BANK-1435,UTR-93019,413301,INR,2026-08-11T09:08:00Z,credit,credited,,,SETL_535,UTR93019,0,0,0
bank,BANK-1191,UTR-82190,320087,INR,2026-08-10T21:23:00Z,credit,credited,,,SETL_291,UTR82190,0,0,0
bank,BANK-1170,UTR-82169,46575,INR,2026-08-06T15:22:00Z,credit,credited,,,SETL_270,UTR82169,0,0,0
bank,BANK-1216,UTR-82215,4373306,INR,2026-08-12T08:11:00Z,credit,credited,,,SETL_316,UTR82215,0,0,0
bank,BANK-1158,UTR-82157,3694417,INR,2026-08-07T15:02:00Z,credit,credited,,,SETL_258,UTR82157,0,0,0
bank,BANK-1482,UTR-95020B,1149117,INR,2026-08-22T19:32:00Z,credit,credited,,,SETL_582,UTR95020B,0,0,0
bank,BANK-1182,UTR-82181,3942299,INR,2026-08-16T21:51:00Z,credit,credited,,,SETL_282,UTR82181,0,0,0
bank,BANK-1397,UTR-91006,59473,INR,2026-08-13T18:05:00Z,credit,credited,,,SETL_497,UTR91006,0,0,0
bank,BANK-1046,UTR-82045,2693259,INR,2026-08-22T17:33:00Z,credit,credited,,,SETL_146,UTR82045,0,0,0
bank,BANK-1424,UTR-93008,82260,INR,2026-08-24T22:17:00Z,credit,credited,,,SETL_524,UTR93008,0,0,0
bank,BANK-1172,UTR-82171,58997,INR,2026-08-11T14:36:00Z,credit,credited,,,SETL_272,UTR82171,0,0,0
bank,BANK-1417,UTR-93001,22065,INR,2026-08-22T16:16:00Z,credit,credited,,,SETL_517,UTR93001,0,0,0
bank,BANK-1094,UTR-82093,792966,INR,2026-08-27T10:53:00Z,credit,credited,,,SETL_194,UTR82093,0,0,0
bank,BANK-1287,UTR-82286,791888,INR,2026-08-04T10:04:00Z,credit,credited,,,SETL_387,UTR82286,0,0,0
bank,BANK-1399,UTR-91008,95981,INR,2026-08-05T11:51:00Z,credit,credited,,,SETL_499,UTR91008,0,0,0
bank,BANK-1410,UTR-91019,3926313,INR,2026-08-18T10:58:00Z,credit,credited,,,SETL_510,UTR91019,0,0,0
bank,BANK-1380,UTR-88029,1531025,INR,2026-08-28T18:26:00Z,credit,credited,,,SETL_480,UTR88029,0,0,0
bank,BANK-1066,UTR-82065,60760,INR,2026-08-28T12:22:00Z,credit,credited,,,SETL_166,UTR82065,0,0,0
bank,BANK-1242,UTR-82241,252097,INR,2026-08-07T20:57:00Z,credit,credited,,,SETL_342,UTR82241,0,0,0
bank,BANK-1050,UTR-82049,369161,INR,2026-08-06T22:15:00Z,credit,credited,,,SETL_150,UTR82049,0,0,0
bank,BANK-1151,UTR-82150,819862,INR,2026-08-19T15:15:00Z,credit,credited,,,SETL_251,UTR82150,0,0,0
bank,BANK-1093,UTR-82092,322291,INR,2026-08-19T08:24:00Z,credit,credited,,,SETL_193,UTR82092,0,0,0
bank,BANK-1286,UTR-82285,4257144,INR,2026-08-24T10:01:00Z,credit,credited,,,SETL_386,UTR82285,0,0,0
bank,BANK-1337,NEFT85036,1186717,INR,2026-08-18T10:33:00Z,credit,credited,,,SETL_437,NEFT85036,0,0,0
bank,BANK-1088,UTR-82087,78893,INR,2026-08-10T14:44:00Z,credit,credited,,,SETL_188,UTR82087,0,0,0
bank,BANK-1154,UTR-82153,387220,INR,2026-08-22T17:42:00Z,credit,credited,,,SETL_254,UTR82153,0,0,0
bank,BANK-1260,UTR-82259,57271,INR,2026-08-25T21:33:00Z,credit,credited,,,SETL_360,UTR82259,0,0,0
bank,BANK-1184,UTR-82183,4043842,INR,2026-08-12T17:24:00Z,credit,credited,,,SETL_284,UTR82183,0,0,0
bank,BANK-1344,NEFT85043,448124,INR,2026-08-24T20:55:00Z,credit,credited,,,SETL_444,NEFT85043,0,0,0
bank,BANK-1244,UTR-82243,3117220,INR,2026-08-09T13:23:00Z,credit,credited,,,SETL_344,UTR82243,0,0,0
bank,BANK-1327,NEFT85026,96842,INR,2026-08-06T14:23:00Z,credit,credited,,,SETL_427,NEFT85026,0,0,0
bank,BANK-1274,UTR-82273,850347,INR,2026-08-08T08:22:00Z,credit,credited,,,SETL_374,UTR82273,0,0,0
bank,BANK-1352,UTR-88001,81690,INR,2026-08-07T17:47:00Z,credit,credited,,,SETL_452,UTR88001,0,0,0
bank,BANK-1114,UTR-82113,75882,INR,2026-08-26T14:31:00Z,credit,credited,,,SETL_214,UTR82113,0,0,0
bank,BANK-1366,UTR-88015,869359,INR,2026-08-13T17:46:00Z,credit,credited,,,SETL_466,UTR88015,0,0,0
bank,BANK-1372,UTR-88021,96834,INR,2026-08-21T15:33:00Z,credit,credited,,,SETL_472,UTR88021,0,0,0
bank,BANK-1176,UTR-82175,292303,INR,2026-08-24T20:46:00Z,credit,credited,,,SETL_276,UTR82175,0,0,0
bank,BANK-1098,UTR-82097,867571,INR,2026-08-12T21:05:00Z,credit,credited,,,SETL_198,UTR82097,0,0,0
bank,BANK-1293,UTR-82292,72628,INR,2026-08-06T15:11:00Z,credit,credited,,,SETL_393,UTR82292,0,0,0
bank,BANK-1363,UTR-88012,82429,INR,2026-08-10T17:54:00Z,credit,credited,,,SETL_463,UTR88012,0,0,0
bank,BANK-1299,UTR-82298,518225,INR,2026-08-22T09:08:00Z,credit,credited,,,SETL_399,UTR82298,0,0,0
bank,BANK-1019,UTR-82018,96853,INR,2026-08-16T14:38:00Z,credit,credited,,,SETL_119,UTR82018,0,0,0
bank,BANK-1378,UTR-88027,1868776,INR,2026-08-07T08:27:00Z,credit,credited,,,SETL_478,UTR88027,0,0,0
bank,BANK-1199,UTR-82198,1495517,INR,2026-08-16T16:07:00Z,credit,credited,,,SETL_299,UTR82198,0,0,0
bank,BANK-1208,UTR-82207,60793,INR,2026-08-14T14:20:00Z,credit,credited,,,SETL_308,UTR82207,0,0,0
bank,BANK-1215,UTR-82214,2117226,INR,2026-08-10T20:27:00Z,credit,credited,,,SETL_315,UTR82214,0,0,0
bank,BANK-1133,UTR-82132,801406,INR,2026-08-23T17:42:00Z,credit,credited,,,SETL_233,UTR82132,0,0,0
bank,BANK-1152,UTR-82151,80314,INR,2026-08-22T16:47:00Z,credit,credited,,,SETL_252,UTR82151,0,0,0
bank,BANK-1255,UTR-82254,142374,INR,2026-08-25T19:15:00Z,credit,credited,,,SETL_355,UTR82254,0,0,0
bank,BANK-1434,UTR-93018,255584,INR,2026-08-14T09:05:00Z,credit,credited,,,SETL_534,UTR93018,0,0,0
bank,BANK-1014,UTR-82013,16923,INR,2026-08-13T14:17:00Z,credit,credited,,,SETL_114,UTR82013,0,0,0
bank,BANK-1370,UTR-88019,587217,INR,2026-08-28T17:23:00Z,credit,credited,,,SETL_470,UTR88019,0,0,0
bank,BANK-1072,UTR-82071,2243020,INR,2026-08-17T13:25:00Z,credit,credited,,,SETL_172,UTR82071,0,0,0
bank,BANK-1349,NEFT85048,790386,INR,2026-08-15T21:22:00Z,credit,credited,,,SETL_449,NEFT85048,0,0,0
bank,BANK-1164,UTR-82163,862203,INR,2026-08-06T20:40:00Z,credit,credited,,,SETL_264,UTR82163,0,0,0
bank,BANK-1339,NEFT85038,3321258,INR,2026-08-06T11:01:00Z,credit,credited,,,SETL_439,NEFT85038,0,0,0
bank,BANK-1207,UTR-82206,64805,INR,2026-08-17T13:52:00Z,credit,credited,,,SETL_307,UTR82206,0,0,0
bank,BANK-1485,UTR-95022A,2628547,INR,2026-08-07T13:19:00Z,credit,credited,,,SETL_585,UTR95022A,0,0,0
bank,BANK-1415,UTR-91024,3144535,INR,2026-08-11T16:18:00Z,credit,credited,,,SETL_515,UTR91024,0,0,0
bank,BANK-1484,UTR-95021B,180332,INR,2026-08-07T12:26:00Z,credit,credited,,,SETL_584,UTR95021B,0,0,0
bank,BANK-1479,UTR-95019A,2012284,INR,2026-08-21T11:28:00Z,credit,credited,,,SETL_579,UTR95019A,0,0,0
bank,BANK-1030,UTR-82029,25250,INR,2026-08-13T08:37:00Z,credit,credited,,,SETL_130,UTR82029,0,0,0
bank,BANK-1124,UTR-82123,587762,INR,2026-08-09T08:16:00Z,credit,credited,,,SETL_224,UTR82123,0,0,0
bank,BANK-1392,UTR-91001,85484,INR,2026-08-23T18:27:00Z,credit,credited,,,SETL_492,UTR91001,0,0,0
bank,BANK-1265,UTR-82264,238519,INR,2026-08-18T19:53:00Z,credit,credited,,,SETL_365,UTR82264,0,0,0
bank,BANK-1077,UTR-82076,2138597,INR,2026-08-25T18:39:00Z,credit,credited,,,SETL_177,UTR82076,0,0,0
