source,source_record_id,source_reference,amount_minor,currency,event_time,transaction_type,status,payment_id,order_id,settlement_id,utr,fee_minor,tax_minor,adjustment_minor
razorpay,pay_0001049,PAY-82048,3605330,INR,2026-08-05T09:34:00Z,payment,captured,pay_0001049,order_0000048,SETL_149,,72106,12979,0
razorpay,pay_0001071,PAY-82070,1293491,INR,2026-08-12T17:20:00Z,payment,captured,pay_0001071,order_0000070,SETL_171,,25869,4656,0
razorpay,pay_0001102,PAY-82101,833442,INR,2026-08-07T17:38:00Z,payment,captured,pay_0001102,order_0000101,SETL_202,,16668,3000,0
razorpay,pay_0001016,PAY-82015,61856,INR,2026-08-10T10:15:00Z,payment,captured,pay_0001016,order_0000015,SETL_116,,1237,222,0
razorpay,pay_0001092,PAY-82091,4135307,INR,2026-08-19T20:38:00Z,payment,captured,pay_0001092,order_0000091,SETL_192,,82706,14887,0
razorpay,pay_0001166,PAY-91005,2001623,INR,2026-08-14T11:54:00Z,payment,captured,pay_0001166,order_dup_5,SETL_261,,40032,7205,0
razorpay,pay_0001140,PAY-85019,560485,INR,2026-08-24T12:44:00Z,payment,captured,pay_0001140,order_ref_19,SETL_240,,11209,2017,0
razorpay,pay_0001201,PAY-99002_2,50000,INR,2026-08-23T22:44:00Z,payment,captured,pay_0001201,order_ambig_2,SETL_301,,1000,180,0
razorpay,pay_0001176,PAY-93000,3614139,INR,2026-08-22T09:54:00Z,payment,captured,pay_0001176,order_fee_0,SETL_266,,72282,13010,0
razorpay,pay_0001026,PAY-82025,1359256,INR,2026-08-17T21:04:00Z,payment,captured,pay_0001026,order_0000025,SETL_126,,27185,4893,0
razorpay,pay_0001093,PAY-82092,330080,INR,2026-08-17T08:24:00Z,payment,captured,pay_0001093,order_0000092,SETL_193,,6601,1188,0
razorpay,pay_0001061,PAY-82060,91351,INR,2026-08-07T20:51:00Z,payment,captured,pay_0001061,order_0000060,SETL_161,,1827,328,0
razorpay,pay_0001199,PAY-99001_2,50000,INR,2026-08-19T12:24:00Z,payment,captured,pay_0001199,order_ambig_1,SETL_299,,1000,180,0
razorpay,pay_0001114,PAY-82113,77715,INR,2026-08-25T14:31:00Z,payment,captured,pay_0001114,order_0000113,SETL_214,,1554,279,0
razorpay,pay_0001056,PAY-82055,15778,INR,2026-08-22T12:10:00Z,payment,captured,pay_0001056,order_0000055,SETL_156,,315,56,0
razorpay,pay_0001095,PAY-82094,26728,INR,2026-08-14T17:36:00Z,payment,captured,pay_0001095,order_0000094,SETL_195,,534,96,0
razorpay,pay_0001177,PAY-93001,3828460,INR,2026-08-12T18:45:00Z,payment,captured,pay_0001177,order_fee_1,SETL_267,,76569,13782,-2
razorpay,pay_0001009,PAY-82008,85674,INR,2026-08-03T18:14:00Z,payment,captured,pay_0001009,order_0000008,SETL_109,,1713,308,0
razorpay,pay_0001072,PAY-82071,2297233,INR,2026-08-15T13:25:00Z,payment,captured,pay_0001072,order_0000071,SETL_172,,45944,8269,0
razorpay,pay_0001105,PAY-82104,831059,INR,2026-08-23T17:51:00Z,payment,captured,pay_0001105,order_0000104,SETL_205,,16621,2991,0
